id,brand,model,trim,full_name,url,price_tnd,price_original,discount_tnd,has_discount,engine_cc,cv_fiscal,cv_din,torque_nm,top_speed_kmh,acceleration_0_100,fuel_type,consumption_mixed,consumption_city,consumption_highway,co2_emissions,fuel_tank_liters,transmission,gearbox_speeds,drivetrain,length_mm,width_mm,height_mm,wheelbase_mm,trunk_liters,weight_kg,body_type,doors,seats,warranty_years,is_electric,is_hybrid,battery_kwh,range_km,is_new,is_populaire,concessionnaire,scraped_at
hyundai_grand_i10_sedan_1_2_l,Hyundai,Grand i10 Sedan,1.2 L,Hyundai Grand i10 Sedan 1.2 L,https://www.automobile.tn/fr/neuf/hyundai/grand-i10-sedan/1.2-l-2024,56950,,,False,1197,5,83,113,165,12.3,essence,5.5,6.9,4.7,,,manual,,FWD,3995,1680,1510,,407,,Berline,4,5,5,False,False,,,False,False,,2026-01-27T17:53:41.315601
hyundai_venue_1_0_l_turbo_bva,Hyundai,Venue,1.0 L Turbo BVA,Hyundai Venue 1.0 L Turbo BVA,https://www.automobile.tn/fr/neuf/hyundai/venue/1.0-l-turbo-bva,90000,,,False,998,7,120,172,183,10.2,essence,5.6,,,,,automatic,,FWD,3995,1770,1605,,355,,SUV,5,5,5,False,False,,,False,False,,2026-01-27T17:53:41.775767
hyundai_creta_1_5_l_bva,Hyundai,Creta,1.5 l BVA,Hyundai Creta 1.5 l BVA,https://www.automobile.tn/fr/neuf/hyundai/creta/1.5-l-bva,118950,,,False,1491,6,113,144,195,11.5,essence,6.1,7.8,5.1,,,automatic,,FWD,4315,1790,1630,,402,,SUV,5,5,5,False,False,,,False,False,,2026-01-27T17:53:41.827231
hyundai_kona_electric_39_kwh,Hyundai,Kona Electric,39 kWh,Hyundai Kona Electric 39 kWh,https://www.automobile.tn/fr/neuf/hyundai/kona-ev/bva,123900,,,False,,3,136,395,155,9.9,electric,,,,,,automatic,,FWD,4205,1800,1570,,332,,SUV,5,5,5,True,False,39.2,317,False,False,,2026-01-27T17:53:42.083110
hyundai_tucson_1_6_l_t_gdi_7_dct_4wd_top_grade,Hyundai,Tucson,1.6 l T-GDI 7-DCT 4WD Top Grade,Hyundai Tucson 1.6 l T-GDI 7-DCT 4WD Top Grade,https://www.automobile.tn/fr/neuf/hyundai/tucson/1.6-l-t-gdi-7-dct-4wd-top-grade,180000,,,False,1598,10,180,265,201,9.0,essence,6.3,7.9,5.4,,,automatic,,AWD,4500,1865,1650,,539,,SUV,5,5,5,False,False,,,False,False,,2026-01-27T17:53:42.138900
hyundai_ioniq_5_n_84_kwh_4wd,Hyundai,Ioniq 5 N,84 kWh 4WD,Hyundai Ioniq 5 N 84 kWh 4WD,https://www.automobile.tn/fr/neuf/hyundai/ioniq-5-n/84-kwh-4wd,249950,,,False,,12,650,770,260,3.4,electric,,,,,,automatic,,AWD,4715,1940,1605,,527,,SUV,5,5,5,True,False,84.0,589,False,False,,2026-01-27T17:53:42.264414
hyundai_azera_hybride_1_6_l_t_gdi_2wd_calligraphy_bva_6,Hyundai,Azera Hybride,1.6 l T-GDI 2WD Calligraphy BVA 6,Hyundai Azera Hybride 1.6 l T-GDI 2WD Calligraphy BVA 6,https://www.automobile.tn/fr/neuf/hyundai/azera-hybride/1.6-l-t-gdi-bva-6-2wd-calligraphy,249950,,,False,1598,9,230,350,193,7.0,essence,5.5,,,,,automatic,,FWD,5035,1880,1460,,480,,Berline,4,5,5,False,False,,,False,False,,2026-01-27T17:53:42.595828
hyundai_staria_11_places_2_2_crdi,Hyundai,Staria 11 places,2.2 CRDI,Hyundai Staria 11 places 2.2 CRDI,https://www.automobile.tn/fr/neuf/hyundai/staria/2.2-crdi,159600,,,False,2199,8,177,430,185,12.4,diesel,8.7,,,,,manual,,FWD,5253,1997,1990,,,,Monospace,5,11,5,False,False,,,False,False,,2026-01-27T17:53:42.387205
hyundai_grand_i10_1_2_l_gls,Hyundai,Grand i10,1.2 L GLS,Hyundai Grand i10 1.2 L GLS,https://www.automobile.tn/fr/neuf/hyundai/grand-i10/1.2-l-gls-2024,51950,,,False,1197,5,83,113,165,12.3,essence,5.5,6.9,4.7,,,manual,,FWD,3805,1680,1510,,260,,Citadine,5,5,5,False,False,,,False,False,,2026-01-27T17:53:42.417045
hyundai_grand_i10_1_2_l_high_grade,Hyundai,Grand i10,1.2 L High Grade,Hyundai Grand i10 1.2 L High Grade,https://www.automobile.tn/fr/neuf/hyundai/grand-i10/2020-1.2-l-high-grade,56450,,,False,1197,5,83,113,165,12.3,essence,5.5,6.9,4.7,,,manual,,FWD,3805,1680,1510,,260,,Citadine,5,5,5,False,False,,,False,False,,2026-01-27T17:53:42.459112
hyundai_grand_i10_1_2_l_high_grade_bva,Hyundai,Grand i10,1.2 L High Grade BVA,Hyundai Grand i10 1.2 L High Grade BVA,https://www.automobile.tn/fr/neuf/hyundai/grand-i10/1.2-l-bva-high-grade-2024,60950,,,False,1197,5,83,113,165,12.3,essence,5.9,7.4,5.1,,,automatic,,FWD,3805,1680,1510,,260,,Citadine,5,5,5,False,False,,,False,False,,2026-01-27T17:53:42.501002
hyundai_i20_1_2_l_gls_plus,Hyundai,i20,1.2 L GLS Plus,Hyundai i20 1.2 L GLS Plus,https://www.automobile.tn/fr/neuf/hyundai/i20/1.2-l-gls-plus,66950,,,False,1197,4,76,122,170,13.1,essence,4.8,6.0,4.1,,,manual,,FWD,4040,1775,1450,,352,,Citadine,5,5,5,False,False,,,False,False,,2026-01-27T17:53:42.679537
hyundai_i20_1_2_l_high_grade,Hyundai,i20,1.2 L High Grade,Hyundai i20 1.2 L High Grade,https://www.automobile.tn/fr/neuf/hyundai/i20/1.2-l-high-grade-restyle,72950,,,False,1197,4,76,122,170,13.1,essence,4.8,6.0,4.1,,,manual,,FWD,4040,1775,1450,,352,,Citadine,5,5,5,False,False,,,False,False,,2026-01-27T17:53:42.638104
hyundai_i20_1_0_l_t_gdi_bva,Hyundai,i20,1.0 L T-GDI BVA,Hyundai i20 1.0 L T-GDI BVA,https://www.automobile.tn/fr/neuf/hyundai/i20/1.0-l-t-gdi-bva,83950,,,False,998,5,98,172,188,10.4,essence,5.8,,,,,automatic,,FWD,4040,1775,1450,,352,,Citadine,5,5,5,False,False,,,False,False,,2026-01-27T17:53:42.713517
hyundai_i20_1_0_l_t_mhev_bva,Hyundai,i20,1.0 L T MHEV BVA,Hyundai i20 1.0 L T MHEV BVA,https://www.automobile.tn/fr/neuf/hyundai/i20/1.0-l-t-mhev,85950,,,False,998,5,98,172,188,10.4,essence,5.8,,,,,automatic,,FWD,4040,1775,1450,,352,,Citadine,5,5,5,False,False,,,False,False,,2026-01-27T17:53:42.912624
hyundai_bayon_1_2_l_top_grade,Hyundai,Bayon,1.2 L Top Grade,Hyundai Bayon 1.2 L Top Grade,https://www.automobile.tn/fr/neuf/hyundai/bayon/1.2-l-2025-top-grade,84950,,,False,1197,4,77,118,165,13.5,essence,5.4,6.8,5.0,,,manual,,FWD,4180,1775,1500,,411,,SUV,5,5,5,False,False,,,False,False,,2026-01-27T17:53:42.949590
hyundai_bayon_1_0_l_t_gdi_top_grade_bva,Hyundai,Bayon,1.0 L T-GDI Top Grade BVA,Hyundai Bayon 1.0 L T-GDI Top Grade BVA,https://www.automobile.tn/fr/neuf/hyundai/bayon/1.0-l-t-gdi-bva-2025-top-grade,95950,,,False,998,5,98,172,180,11.7,essence,5.3,6.8,4.7,,,automatic,,FWD,4180,1775,1500,,411,,SUV,5,5,5,False,False,,,False,False,,2026-01-27T17:53:43.191976
hyundai_i30_fastback_1_0_t_intuitive_bva,Hyundai,i30 Fastback,1.0 T Intuitive BVA,Hyundai i30 Fastback 1.0 T Intuitive BVA,https://www.automobile.tn/fr/neuf/hyundai/i30-fastback/1.0-t-bva-intuitive,94950,,,False,998,6,118,200,196,11.4,essence,5.4,6.4,4.8,,,automatic,,FWD,4455,1795,1425,,450,,Berline,4,5,5,False,False,,,False,False,,2026-01-27T17:53:43.253821
hyundai_i30_fastback_1_0_t_bva,Hyundai,i30 Fastback,1.0 T BVA,Hyundai i30 Fastback 1.0 T BVA,https://www.automobile.tn/fr/neuf/hyundai/i30-fastback/1.0-t-bva,104950,,,False,998,7,120,200,196,11.4,essence,5.4,6.4,4.8,,,automatic,,FWD,4455,1795,1425,,450,,Berline,4,5,5,False,False,,,False,False,,2026-01-27T17:53:43.445347
hyundai_kona_1_6_l_t_gdi_7_dct_4wd,Hyundai,Kona,1.6 l T-GDI 7-DCT 4WD,Hyundai Kona 1.6 l T-GDI 7-DCT 4WD,https://www.automobile.tn/fr/neuf/hyundai/kona/1.6-l-t-gdi-7-dct-4wd,137000,,,False,1598,11,200,265,210,7.4,essence,6.2,7.4,5.5,,,automatic,,AWD,4165,1800,1500,,544,,SUV,5,5,5,False,False,,,False,False,,2026-01-27T17:53:43.305578
hyundai_kona_1_6_l_t_gdi_7_dct_4wd_n_line,Hyundai,Kona,1.6 l T-GDI 7-DCT 4WD N Line,Hyundai Kona 1.6 l T-GDI 7-DCT 4WD N Line,https://www.automobile.tn/fr/neuf/hyundai/kona/1.6-l-t-gdi-7-dct-4wd-n-line,150000,,,False,1598,11,200,265,210,7.4,essence,6.2,7.4,5.5,,,automatic,,AWD,4165,1800,1500,,544,,SUV,5,5,5,False,False,,,False,False,,2026-01-27T17:53:43.533015
hyundai_tucson_hybride_1_6_l_t_gdi_2wd_intuitive_bva_6,Hyundai,Tucson Hybride,1.6 l T-GDI 2WD Intuitive BVA 6,Hyundai Tucson Hybride 1.6 l T-GDI 2WD Intuitive BVA 6,https://www.automobile.tn/fr/neuf/hyundai/tucson-hybride/1.6-l-t-gdi-bva-6-2wd-intuitive,169950,,,False,1598,9,230,350,193,8.0,essence,4.7,4.8,4.6,,,automatic,,FWD,4500,1865,1650,,539,,SUV,5,5,5,False,False,,,True,False,,2026-01-27T17:53:43.225169
hyundai_tucson_hybride_1_6_l_t_gdi_2wd_top_grade_bva_6,Hyundai,Tucson Hybride,1.6 l T-GDI 2WD Top Grade BVA 6,Hyundai Tucson Hybride 1.6 l T-GDI 2WD Top Grade BVA 6,https://www.automobile.tn/fr/neuf/hyundai/tucson-hybride/1.6-l-t-gdi-bva-6-2wd-top-grade,185000,,,False,1598,9,230,350,193,8.0,essence,4.7,4.8,4.6,,,automatic,,FWD,4500,1865,1650,,539,,SUV,5,5,5,False,False,,,True,False,,2026-01-27T17:53:43.356950
hyundai_ioniq_5_58_kwh_2wd_hg,Hyundai,Ioniq 5,58 kWh 2WD HG,Hyundai Ioniq 5 58 kWh 2WD HG,https://www.automobile.tn/fr/neuf/hyundai/ioniq-5/58-kwh-2wd-hg,168950,,,False,,3,166,350,185,8.5,electric,,,,,,automatic,,RWD,4635,1890,1605,,527,,SUV,5,5,5,True,False,58.0,384,False,False,,2026-01-27T17:53:43.486402
hyundai_ioniq_5_77_kwh_4wd_hg,Hyundai,Ioniq 5,77 kWh 4WD HG,Hyundai Ioniq 5 77 kWh 4WD HG,https://www.automobile.tn/fr/neuf/hyundai/ioniq-5/77-kwh-4wd-hg,210715,,,False,,6,325,605,185,5.2,electric,,,,,,automatic,,AWD,4635,1890,1605,,527,,SUV,5,5,5,True,False,77.4,476,False,False,,2026-01-27T17:53:43.812234
hyundai_ioniq_6_77_kwh_2wd_large_range,Hyundai,Ioniq 6,77 kWh 2WD Large Range,Hyundai Ioniq 6 77 kWh 2WD Large Range,https://www.automobile.tn/fr/neuf/hyundai/ioniq-6/77-kwh-2wd,199950,,,False,,4,227,350,185,7.4,electric,,,,,,automatic,,RWD,4855,1880,1495,,401,,Berline,5,5,5,True,False,77.4,614,False,False,,2026-01-27T17:53:43.563193
hyundai_ioniq_6_77_kwh_4wd_large_range,Hyundai,Ioniq 6,77 kWh 4WD Large Range,Hyundai Ioniq 6 77 kWh 4WD Large Range,https://www.automobile.tn/fr/neuf/hyundai/ioniq-6/77-kwh-4wd,209950,,,False,,6,325,605,185,5.1,electric,,,,,,automatic,,AWD,4855,1880,1495,,401,,Berline,5,5,5,True,False,77.4,583,False,False,,2026-01-27T17:53:43.856897
hyundai_palisade_calligraphy_2_2_l_tci_4x4_bva,Hyundai,Palisade Calligraphy,2.2 L TCi 4x4 BVA,Hyundai Palisade Calligraphy 2.2 L TCi 4x4 BVA,https://www.automobile.tn/fr/neuf/hyundai/palisade-calligraphy/2.2-l-tci-bva-4x4,350000,,,False,2199,12,193,441,190,10.5,diesel,7.5,9.6,6.3,,,automatic,,AWD,4980,1975,1750,,509,,SUV,5,7,5,False,False,,,False,False,,2026-01-27T17:53:44.369292
hyundai_palisade_calligraphy_3_5_l_gdi_4x4_bva,Hyundai,Palisade Calligraphy,3.5 L GDI 4x4 BVA,Hyundai Palisade Calligraphy 3.5 L GDI 4x4 BVA,https://www.automobile.tn/fr/neuf/hyundai/palisade-calligraphy/3.5-l-gdi-bva-4x4,350100,,,False,3470,19,277,335,210,8.2,essence,9.9,14.2,7.3,,,automatic,,AWD,4980,1975,1750,,509,,SUV,5,8,5,False,False,,,False,False,,2026-01-27T17:53:44.219847
hyundai_staria_9_places_2_2_crdi,Hyundai,Staria 9 places,2.2 CRDI,Hyundai Staria 9 places 2.2 CRDI,https://www.automobile.tn/fr/neuf/hyundai/staria-9-places/2.2-crdi-9-places,199950,,,False,2199,11,177,430,185,12.4,diesel,8.7,,,,,manual,,FWD,5253,1997,1990,,,,Monospace,5,9,5,False,False,,,False,False,,2026-01-27T17:53:44.156672
hyundai_staria_9_places_2_2_crdi_4wd_bva,Hyundai,Staria 9 places,2.2 CRDI 4WD BVA,Hyundai Staria 9 places 2.2 CRDI 4WD BVA,https://www.automobile.tn/fr/neuf/hyundai/staria-9-places/2.2-crdi-bva-4wd,210100,,,False,2199,11,177,430,185,12.4,diesel,8.7,,,,,automatic,,AWD,5253,1997,1990,,,,Monospace,5,9,5,False,False,,,False,False,,2026-01-27T17:53:44.084233
hyundai_staria_9_places_2_2_crdi_4wd_luxe_bva,Hyundai,Staria 9 places,2.2 CRDI 4WD Luxe BVA,Hyundai Staria 9 places 2.2 CRDI 4WD Luxe BVA,https://www.automobile.tn/fr/neuf/hyundai/staria-9-places/2.2-crdi-bva-4wd-luxe,280000,,,False,2199,11,177,430,185,12.4,diesel,8.7,,,,,automatic,,AWD,5253,1997,1990,,,,Monospace,5,9,5,False,False,,,False,False,,2026-01-27T17:53:44.182494
im_motors_im5_standard_75_kwh_rwd,Im Motors,IM5,Standard 75 kwh RWD,IM Motors IM5 Standard 75 kwh RWD,https://www.automobile.tn/fr/neuf/im-motors/im5/standard-75-kwh-rwd,136900,,,False,,11,295,450,200,5.6,electric,,,,,,automatic,,RWD,4931,1960,1474,,457,,Berline,5,5,5,True,False,75.0,490,True,False,,2026-01-27T17:53:44.119024
im_motors_im5_autonomie_100_kwh_rwd,Im Motors,IM5,Autonomie 100 kwh RWD,IM Motors IM5 Autonomie 100 kwh RWD,https://www.automobile.tn/fr/neuf/im-motors/im5/autonomie-100-kwh-rwd,162900,,,False,,12,408,500,220,4.6,electric,,,,,,automatic,,RWD,4931,1960,1474,,457,,Berline,5,5,5,True,False,100.0,655,True,False,,2026-01-27T17:53:44.291942
im_motors_im5_performance_100_kwh_awd,Im Motors,IM5,Performance 100 kwh AWD,IM Motors IM5 Performance 100 kwh AWD,https://www.automobile.tn/fr/neuf/im-motors/im5/performance-100-kwh-awd,182900,,,False,,26,778,802,268,2.7,electric,,,,,,automatic,,AWD,4931,1960,1474,,457,,Berline,5,5,5,True,False,100.0,575,True,False,,2026-01-27T17:53:44.329909
im_motors_im6_standard_75_kwh_rwd,Im Motors,IM6,Standard 75 kwh RWD,IM Motors IM6 Standard 75 kwh RWD,https://www.automobile.tn/fr/neuf/im-motors/im6/standard-75-kwh-rwd,147900,,,False,,11,295,450,210,6.4,electric,,,,,,automatic,,RWD,4904,1988,1669,,665,,SUV,5,5,5,True,False,75.0,450,True,False,,2026-01-27T17:53:44.526772
im_motors_im6_autonomie_100_kwh_rwd,Im Motors,IM6,Autonomie 100 kwh RWD,IM Motors IM6 Autonomie 100 kwh RWD,https://www.automobile.tn/fr/neuf/im-motors/im6/autonomie-100-kwh-rwd,167900,,,False,,12,408,500,235,5.4,electric,,,,,,automatic,,RWD,4904,1988,1669,,665,,SUV,5,5,5,True,False,100.0,555,True,False,,2026-01-27T17:53:44.401807
im_motors_im6_performance_100_kwh_awd,Im Motors,IM6,Performance 100 kwh AWD,IM Motors IM6 Performance 100 kwh AWD,https://www.automobile.tn/fr/neuf/im-motors/im6/performance-100-kwh-awd,187900,,,False,,26,778,802,240,3.4,electric,,,,,,automatic,,AWD,4904,1988,1669,,665,,SUV,5,5,5,True,False,100.0,505,True,False,,2026-01-27T17:53:44.635277
jac_t8_pro_double_cabine_2_0_l_cti_diesel_4x4,Jac,T8 Pro Double Cabine,2.0 L CTI Diesel 4x4,JAC T8 Pro Double Cabine 2.0 L CTI Diesel 4x4,https://www.automobile.tn/fr/neuf/jac/t8-dc/2.0-l-cti-diesel-4x4,105000,,,False,1999,7,137,320,160,13.7,diesel,7.9,,,,,manual,,AWD,5325,1880,1830,,,,Pick up,4,5,3,False,False,,,False,False,,2026-01-27T17:53:44.765022
jaguar_e_pace_2_0_d_163_r_dynamic_s,Jaguar,E-Pace,2.0 D 163 R-Dynamic S,Jaguar E-Pace 2.0 D 163 R-Dynamic S,https://www.automobile.tn/fr/neuf/jaguar/e-pace/2.0-d-163-2025-r-dynamic-s,305000,,,False,1998,9,163,380,206,10.0,diesel,5.2,6.1,4.7,139,,automatic,,AWD,4395,1984,1648,,577,,SUV,5,5,5,False,False,,,False,False,,2026-01-27T17:53:44.897417
jaguar_f_pace_2_0_t_250_r_dynamic_s,Jaguar,F-Pace,2.0 T 250 R-Dynamic S,Jaguar F-Pace 2.0 T 250 R-Dynamic S,https://www.automobile.tn/fr/neuf/jaguar/f-pace/2.0-t-250-2025-r-dynamic-s,425000,,,False,1997,15,250,365,217,6.8,essence,7.4,9.1,6.6,,,automatic,,AWD,4730,1940,1670,,650,,SUV,5,5,5,False,False,,,False,False,,2026-01-27T17:53:44.926448
jeep_renegade_1_4_turbo_4x2_limited_bva,Jeep,Renegade,1.4 Turbo 4x2 Limited BVA,Jeep Renegade 1.4 Turbo 4x2 Limited BVA,https://www.automobile.tn/fr/neuf/jeep/renegade/1.4-turbo-limited-bva-4x2,126500,,,False,1368,8,140,230,181,10.9,essence,6.0,7.6,5.1,,,automatic,,FWD,4255,1805,1697,,351,,SUV,5,5,3,False,False,,,False,False,,2026-01-27T17:53:45.047921
jeep_wrangler_2_0_l_rubicon,Jeep,Wrangler,2.0 L Rubicon,Jeep Wrangler 2.0 L Rubicon,https://www.automobile.tn/fr/neuf/jeep/wrangler-2021/2.0-l-rubicon,327000,,,False,2000,18,272,400,177,7.5,essence,9.0,,,,,automatic,,AWD,4334,1894,1839,,203,,SUV,3,5,3,False,False,,,False,False,,2026-01-27T17:53:44.867926
jeep_wrangler_unlimited_2_0_l_rubicon,Jeep,Wrangler Unlimited,2.0 L Rubicon,Jeep Wrangler Unlimited 2.0 L Rubicon,https://www.automobile.tn/fr/neuf/jeep/wrangler-unlimited/2.0-l-rubicon,375000,,,False,2000,18,272,400,177,7.5,essence,9.0,,,,,automatic,,AWD,4882,1894,1839,,548,,SUV,5,5,3,False,False,,,False,False,,2026-01-27T17:53:44.797388
jeep_wrangler_unlimited_3_6_l_v6_rubicon,Jeep,Wrangler Unlimited,3.6 L V6 Rubicon,Jeep Wrangler Unlimited 3.6 L V6 Rubicon,https://www.automobile.tn/fr/neuf/jeep/wrangler-unlimited/3.6-l-v6-rubicon,405000,,,False,3604,19,284,347,181,9.8,essence,11.6,16.0,9.1,,,automatic,,AWD,4882,1894,1828,,498,,SUV,5,5,3,False,False,,,False,False,,2026-01-27T17:53:44.958150
jetour_dashing_1_5_turbo_bva,Jetour,Dashing,1.5 Turbo BVA,Jetour Dashing 1.5 Turbo BVA,https://www.automobile.tn/fr/neuf/jetour/dashing/1.5-turbo-bva,109500,,,False,1498,8,156,230,190,8.5,essence,7.8,,,,,automatic,,FWD,4590,1900,1685,,490,,SUV,5,5,5,False,False,,,False,False,,2026-01-27T17:53:45.122671
jetour_x70_plus_1_5_turbo,Jetour,X70 Plus,1.5 Turbo,Jetour X70 Plus 1.5 Turbo,https://www.automobile.tn/fr/neuf/jetour/x70-plus/1.5-turbo,119500,,,False,1498,9,147,230,195,9.2,essence,7.8,,,,,automatic,,FWD,4727,1900,1720,,890,,SUV,5,7,5,False,False,,,False,False,,2026-01-27T17:53:45.174325
jetour_t2_2_0_turbo,Jetour,T2,2.0 Turbo,Jetour T2 2.0 Turbo,https://www.automobile.tn/fr/neuf/jetour/t2/2.0-turbo,198000,,,False,1998,14,254,390,180,8.7,essence,8.8,,,,,automatic,,AWD,4785,2006,1880,,580,,SUV,5,5,5,False,False,,,False,False,,2026-01-27T17:53:45.224709
jmc_vigus_simple_cabine_2_5_l_diesel_4x2,Jmc,Vigus Simple Cabine,2.5 l Diesel 4x2,JMC Vigus Simple Cabine 2.5 l Diesel 4x2,https://www.automobile.tn/fr/neuf/jmc/vigus-simple-cabine/2.5-l-diesel-4x2,69900,,,False,2498,7,127,310,160,14.7,diesel,7.3,,,,,manual,,RWD,5301,1905,1765,,,,Pick up,2,2,3,False,False,,,False,False,,2026-01-27T17:53:45.485321
jmc_vigus_double_cabine_2_5_l_diesel_4x2,Jmc,Vigus Double Cabine,2.5 l Diesel 4x2,JMC Vigus Double Cabine 2.5 l Diesel 4x2,https://www.automobile.tn/fr/neuf/jmc/vigus-double-cabine/2.5-l-diesel-4x2,82900,,,False,2498,7,127,310,160,14.7,diesel,7.3,,,,,manual,,RWD,5301,1828,1782,,,,Pick up,4,5,3,False,False,,,True,False,,2026-01-27T17:53:45.457597
jmc_vigus_double_cabine_2_5_l_diesel_4x4,Jmc,Vigus Double Cabine,2.5 l Diesel 4x4,JMC Vigus Double Cabine 2.5 l Diesel 4x4,https://www.automobile.tn/fr/neuf/jmc/vigus-double-cabine/2.5-l-diesel-4x4,93900,,,False,2498,7,127,310,160,14.7,diesel,8.0,,,,,manual,,AWD,5301,1828,1782,,,,Pick up,4,5,3,False,False,,,True,False,,2026-01-27T17:53:45.518147
jmev_ev3_31_kwh,Jmev,EV3,31 KWH,JMEV EV3 31 KWH,https://www.automobile.tn/fr/neuf/jmev/ev3/31-kwh,39950,,,False,,2,68,125,125,7.5,electric,,,,,,automatic,,FWD,3720,1640,1505,,,,Citadine,5,4,3,True,False,31.2,300,False,False,,2026-01-27T17:53:45.553322
jmev_elight_63_kwh_comfort,Jmev,Elight,63 KWH Comfort,JMEV Elight 63 KWH Comfort,https://www.automobile.tn/fr/neuf/jmev/elight/63-kwh-comfort,74950,,,False,,3,160,225,140,7.5,electric,,,,,,automatic,,FWD,4675,1835,1480,,,,Berline,4,5,5,True,False,63.0,460,False,False,,2026-01-27T17:53:45.784925
kia_picanto_populaire_1_0_l,Kia,Picanto Populaire,1.0 L,KIA Picanto Populaire 1.0 L,https://www.automobile.tn/fr/neuf/kia/picanto-populaire/1.0-l,32190,,,False,998,4,67,95,161,14.3,essence,4.8,6.0,4.1,,,manual,,FWD,3595,1595,1485,,255,,Citadine,5,5,5,False,False,,,False,True,,2026-01-27T17:53:45.924500
kia_seltos_1_4_t_gdi_top_grade,Kia,Seltos,1.4 T-GDI Top Grade,KIA Seltos 1.4 T-GDI Top Grade,https://www.automobile.tn/fr/neuf/kia/seltos/1.4-t-gdi-top-grade,120980,,,False,1353,8,140,242,185,10.8,essence,6.1,7.5,5.3,,,automatic,,FWD,4385,1800,1630,,433,,SUV,5,5,5,False,False,,,False,False,,2026-01-27T17:53:45.996201
kia_ev6_gt_awd,Kia,EV6 GT,AWD,KIA EV6 GT AWD,https://www.automobile.tn/fr/neuf/kia/ev6-gt/awd,262980,,,False,,11,585,740,260,3.5,electric,,,,,,automatic,,AWD,4695,1890,1545,,480,,SUV,5,5,5,True,False,77.4,424,False,False,,2026-01-27T17:53:45.753236
kia_sorento_hybride_1_6_t_gdi_hev,Kia,Sorento Hybride,1.6 T-GDi HEV,KIA Sorento Hybride 1.6 T-GDi HEV,https://www.automobile.tn/fr/neuf/kia/sorento-hybride/1.6-t-gdi-hev,249980,,,False,1598,10,235,367,193,8.9,essence,6.1,,,,,automatic,,AWD,4815,1900,1700,,179,,SUV,5,7,5,False,False,,,False,False,,2026-01-27T17:53:45.633471
kia_picanto_1_2_l_smart_bvm,Kia,Picanto,1.2 L Smart BVM,KIA Picanto 1.2 L Smart BVM,https://www.automobile.tn/fr/neuf/kia/picanto/1.2-l-bvm-smart,53480,,,False,1197,5,84,115,173,12.0,essence,5.1,6.5,4.3,,,manual,,FWD,3595,1595,1485,,255,,Citadine,5,5,5,False,False,,,False,False,,2026-01-27T17:53:45.865039
kia_picanto_1_2_l_smart_bva,Kia,Picanto,1.2 L Smart BVA,KIA Picanto 1.2 L Smart BVA,https://www.automobile.tn/fr/neuf/kia/picanto/1.2-l-bva-smart,56980,,,False,1197,4,84,115,173,12.0,essence,4.8,6.0,4.1,,,automatic,,FWD,3595,1595,1485,,255,,Citadine,5,5,5,False,False,,,False,False,,2026-01-27T17:53:46.039359
kia_picanto_1_2_l_gt_line_bva,Kia,Picanto,1.2 L GT-Line BVA,KIA Picanto 1.2 L GT-Line BVA,https://www.automobile.tn/fr/neuf/kia/picanto/1.2-l-bva-gt-line,63480,,,False,1197,4,84,115,173,12.0,essence,4.8,6.0,4.1,,,automatic,,FWD,3595,1595,1485,,255,,Citadine,5,5,5,False,False,,,False,False,,2026-01-27T17:53:46.260601
kia_picanto_1_2_l_gt_line___bva,Kia,Picanto,1.2 L GT-Line + BVA,KIA Picanto 1.2 L GT-Line + BVA,https://www.automobile.tn/fr/neuf/kia/picanto/1.2-l-bva-gt-line-plus,66480,,,False,1197,4,84,115,173,12.0,essence,4.8,6.0,4.1,,,automatic,,FWD,3595,1595,1485,,255,,Citadine,5,5,5,False,False,,,False,False,,2026-01-27T17:53:46.068776
kia_sonet_1_5_l_ex_bvm,Kia,Sonet,1.5 L EX BVM,KIA Sonet 1.5 L EX BVM,https://www.automobile.tn/fr/neuf/kia/sonet/1.2-l-bvm-ex,89480,,,False,1497,6,115,144,175,10.5,essence,6.7,8.8,5.5,,,manual,,FWD,4110,1790,1610,,385,,SUV,5,5,5,False,False,,,False,False,,2026-01-27T17:53:46.108115
kia_sonet_1_5_l_cvt_ex_plus,Kia,Sonet,1.5 L CVT EX Plus,KIA Sonet 1.5 L CVT EX Plus,https://www.automobile.tn/fr/neuf/kia/sonet/1.5-l-cvt-ex-plus,95480,,,False,1497,6,115,144,175,10.3,essence,6.2,7.6,5.3,,,automatic,,FWD,4110,1790,1610,,385,,SUV,5,5,5,False,False,,,False,False,,2026-01-27T17:53:46.231393
kia_sonet_1_5_l_cvt_sx,Kia,Sonet,1.5 L CVT SX,KIA Sonet 1.5 L CVT SX,https://www.automobile.tn/fr/neuf/kia/sonet/1.5-l-cvt-sx,101480,,,False,1497,6,115,144,175,10.3,essence,6.2,7.6,5.3,,,automatic,,FWD,4110,1790,1610,,385,,SUV,5,5,5,False,False,,,False,False,,2026-01-27T17:53:46.385487
kia_niro_hybride_1_6_l_ex,Kia,Niro Hybride,1.6 L EX,KIA Niro Hybride 1.6 L EX,https://www.automobile.tn/fr/neuf/kia/niro/1.6-l-ex,129980,,,False,1580,5,141,265,165,10.8,essence,4.0,,,,,automatic,,FWD,4420,1825,1560,,401,,SUV,5,5,5,False,False,,,False,False,,2026-01-27T17:53:46.881828
